DISTRITO,TECNOLOGÍA,RANGO_VELOC_BAJADA,EMPRESA,POBREZA
CARABAYLLO,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CARABAYLLO,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,19.176021
CHACLACAYO,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,xDSL,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHACLACAYO,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,9.712625
CHORRILLOS,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,xDSL,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Fibra Óptica,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Fibra Óptica,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CHORRILLOS,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,11.60839
CIENEGUILLA,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Fibra Óptica,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
CIENEGUILLA,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,17.529394000000003
COMAS,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,xDSL,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Fibra Óptica,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Fibra Óptica,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
COMAS,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.044522999999998
EL AGUSTINO,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Fibra Óptica,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
EL AGUSTINO,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,16.689837
INDEPENDENCIA,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,xDSL,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Fibra Óptica,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
INDEPENDENCIA,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,20.590949
JESUS MARIA,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,xDSL,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Cablemódem,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
JESUS MARIA,Fibra Óptica,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,
LA MOLINA,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,2048 <=  BW < 4096 kbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,xDSL,100 Mbps <= BW < 200 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,Cablemódem,8 Mbps <= BW < 16 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
LA MOLINA,Cablemódem,16 Mbps <= BW < 30 Mbps,TELEFÓNICA DEL PERU S.A.A.,1.168268
